DEPARTAMENTO,PROVINCIA,ANIO,MES,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M
PIURA,SULLANA,2024,11,22.07,0.02,11.1,60.91,24.53,34.62,17.09,4.16
PIURA,SULLANA,2024,12,19.47,0.21,12.5,62.36,25.89,34.84,19.8,4.64
PIURA,SULLANA,2025,1,18.88,0.28,13.21,62.44,26.81,36.55,20.4,4.23
PIURA,SULLANA,2025,2,15.91,1.62,14.42,63.31,27.92,37.18,22.27,3.38
PIURA,SULLANA,2025,3,18.77,1.6,14.11,59.92,28.65,37.72,22.29,3.0
PIURA,SULLANA,2025,4,19.53,0.23,13.11,59.44,27.5,37.45,20.74,3.69
PIURA,SULLANA,2025,5,18.13,0.07,12.6,61.86,26.16,35.53,19.71,4.1
PIURA,SULLANA,2025,6,14.21,4.32,12.6,69.31,24.17,34.24,17.75,4.08
PIURA,SULLANA,2025,7,19.03,0.01,11.61,66.09,23.81,35.61,17.75,4.18
PIURA,SULLANA,2025,8,19.71,0.01,11.05,62.96,23.8,35.09,17.16,4.59
PIURA,SULLANA,2025,9,22.92,0.01,10.89,60.97,24.07,34.21,17.12,4.7
PIURA,SULLANA,2025,10,21.83,0.04,11.24,60.35,24.63,34.74,17.75,4.6
PIURA,SULLANA,2025,11,21.33,0.32,11.66,61.24,25.01,34.54,18.44,4.54
PIURA,SULLANA,2025,12,21.33,0.02,11.39,60.21,25.21,35.15,17.3,4.31
PUNO,CARABAYA,2021,1,18.47,5.88,9.67,92.33,8.22,15.66,2.37,2.97
PUNO,CARABAYA,2021,2,18.65,7.11,9.46,90.97,8.18,14.22,2.79,2.66
PUNO,CARABAYA,2021,3,17.98,3.14,9.36,91.56,7.92,13.86,0.49,2.77
PUNO,CARABAYA,2021,4,19.96,4.79,9.06,89.9,7.79,15.33,1.6,1.99
PUNO,CARABAYA,2021,5,19.21,0.43,8.4,87.73,7.09,14.64,0.66,1.99
PUNO,CARABAYA,2021,6,19.24,0.93,8.02,86.89,6.55,15.29,-0.66,1.83
PUNO,CARABAYA,2021,7,20.88,0.55,7.33,80.88,6.26,14.24,-0.97,2.07
PUNO,CARABAYA,2021,8,21.74,0.12,7.7,82.73,6.96,15.26,-0.09,2.4
PUNO,CARABAYA,2021,9,20.92,1.02,8.62,84.83,8.2,15.2,0.34,2.85
PUNO,CARABAYA,2021,10,22.52,4.5,8.82,83.67,8.7,18.67,0.94,2.63
PUNO,CARABAYA,2021,11,19.68,4.01,9.25,88.14,8.45,15.65,3.02,2.29
PUNO,CARABAYA,2021,12,17.77,6.07,9.47,89.37,8.53,15.98,3.44,2.3
PUNO,CARABAYA,2022,1,18.49,4.14,9.15,89.22,8.04,17.23,1.7,2.51
PUNO,CARABAYA,2022,2,18.59,15.82,9.26,91.19,7.85,14.04,1.92,2.48
PUNO,CARABAYA,2022,3,18.94,5.19,9.28,91.89,7.75,14.54,0.95,2.44
PUNO,CARABAYA,2022,4,21.58,1.36,8.93,87.51,8.06,15.63,0.37,2.01
PUNO,CARABAYA,2022,5,20.69,0.45,8.45,85.56,7.57,14.23,0.0,2.01
PUNO,CARABAYA,2022,6,19.91,0.33,7.27,79.75,6.29,14.7,-1.4,2.09
PUNO,CARABAYA,2022,7,20.32,0.76,8.25,84.81,7.46,16.2,0.56,2.16
PUNO,CARABAYA,2022,8,21.32,0.83,7.26,79.25,6.74,16.22,-1.2,2.16
PUNO,CARABAYA,2022,9,23.23,1.22,8.13,83.13,7.71,17.52,0.88,2.63
PUNO,CARABAYA,2022,10,25.49,2.2,8.2,79.6,8.4,17.66,1.27,2.51
PUNO,CARABAYA,2022,11,25.59,2.44,8.02,78.15,8.52,18.47,-0.15,2.68
PUNO,CARABAYA,2022,12,20.05,9.89,8.86,85.79,8.2,17.37,-0.8,2.42
PUNO,CARABAYA,2023,1,20.72,6.3,9.44,90.46,8.26,16.21,1.7,2.65
PUNO,CARABAYA,2023,2,18.31,5.65,9.52,91.95,8.14,14.96,2.5,2.52
PUNO,CARABAYA,2023,3,19.29,6.4,9.43,92.01,7.98,14.84,0.8,2.39
PUNO,CARABAYA,2023,4,20.86,4.07,9.39,90.22,8.23,15.6,1.32,2.14
PUNO,CARABAYA,2023,5,18.01,2.07,8.63,86.73,7.55,15.45,-1.76,1.96
PUNO,CARABAYA,2023,6,21.29,1.33,7.62,80.68,6.8,14.05,-1.42,1.92
PUNO,CARABAYA,2023,7,20.64,3.66,8.34,84.01,7.7,16.08,0.0,2.0
PUNO,CARABAYA,2023,8,21.81,0.1,7.98,82.08,7.54,17.15,-0.93,1.84
PUNO,CARABAYA,2023,9,22.7,1.14,8.85,86.59,8.1,17.58,1.27,2.33
PUNO,CARABAYA,2023,10,21.75,2.18,9.27,84.04,9.27,17.73,2.03,2.66
PUNO,CARABAYA,2023,11,20.0,3.27,9.66,85.53,9.67,18.91,3.15,2.86
PUNO,CARABAYA,2023,12,19.74,8.13,10.03,90.37,9.23,15.38,3.3,2.34
PUNO,CARABAYA,2024,1,20.0,4.49,10.04,89.06,9.5,16.78,2.83,2.47
PUNO,CARABAYA,2024,2,17.94,5.53,9.94,91.08,8.96,15.76,2.5,2.64
PUNO,CARABAYA,2024,3,18.08,4.02,10.05,90.53,9.19,15.37,2.84,2.45
PUNO,CARABAYA,2024,4,20.37,1.14,10.18,89.38,9.56,16.69,2.74,2.13
PUNO,CARABAYA,2024,5,19.33,0.93,9.12,84.68,8.73,16.16,0.17,1.94
PUNO,CARABAYA,2024,6,19.09,2.28,8.26,81.71,7.99,16.05,-0.22,1.98
PUNO,CARABAYA,2024,7,21.55,0.09,7.27,80.51,6.48,14.97,-0.58,2.28
PUNO,CARABAYA,2024,8,22.2,0.24,7.57,80.07,7.29,17.53,-0.24,2.7
PUNO,CARABAYA,2024,9,20.32,0.78,8.31,80.47,8.56,17.2,1.61,2.69
PUNO,CARABAYA,2024,10,21.59,1.47,9.09,82.84,9.39,18.18,2.18,2.96
PUNO,CARABAYA,2024,11,20.25,6.2,9.47,86.34,9.2,18.72,3.02,2.65
PUNO,CARABAYA,2024,12,20.05,2.43,9.78,88.91,9.1,17.75,2.53,2.52
PUNO,CARABAYA,2025,1,17.5,7.1,9.4,88.91,8.57,15.85,2.68,2.64
PUNO,CARABAYA,2025,2,18.32,5.04,9.51,90.27,8.42,14.73,1.61,2.63
PUNO,CARABAYA,2025,3,16.29,8.46,9.73,93.45,8.19,15.17,2.47,2.39
PUNO,CARABAYA,2025,4,18.09,2.05,9.53,91.57,8.21,15.32,2.86,2.11
PUNO,CARABAYA,2025,5,18.35,1.31,8.83,88.36,7.7,14.8,1.0,1.9
PUNO,CARABAYA,2025,6,18.43,3.97,8.41,88.44,6.93,15.31,0.02,1.99
PUNO,CARABAYA,2025,7,20.11,0.48,7.24,81.73,6.05,13.79,-0.57,1.96
PUNO,CARABAYA,2025,8,21.61,0.1,7.84,84.27,6.88,14.82,0.19,2.31
PUNO,CARABAYA,2025,9,20.56,0.77,8.4,85.19,7.72,17.46,1.45,2.73
PUNO,CARABAYA,2025,10,20.69,2.38,8.78,86.85,8.0,15.56,1.47,2.82
PUNO,CARABAYA,2025,11,22.67,2.32,9.05,85.4,8.75,17.61,3.33,2.53
PUNO,CARABAYA,2025,12,22.67,4.42,9.41,87.67,8.79,16.63,3.6,2.55
PUNO,SANDIA,2021,1,15.9,6.56,9.29,88.34,8.54,16.94,3.17,2.15
PUNO,SANDIA,2021,2,15.64,8.81,9.13,87.2,8.47,15.35,3.34,2.13
PUNO,SANDIA,2021,3,16.26,4.92,8.97,87.66,8.15,15.26,0.3,2.15
PUNO,SANDIA,2021,4,16.75,4.42,8.83,85.99,8.26,15.84,2.56,1.61
PUNO,SANDIA,2021,5,16.45,0.73,8.02,82.01,7.68,16.02,0.32,1.51
PUNO,SANDIA,2021,6,15.19,2.18,7.67,83.4,6.76,15.77,-0.56,1.3
PUNO,SANDIA,2021,7,18.38,0.46,7.03,77.15,6.52,14.77,-0.93,1.52
PUNO,SANDIA,2021,8,17.68,0.23,7.6,80.62,7.25,16.75,-0.27,1.72
PUNO,SANDIA,2021,9,17.72,1.26,8.51,83.57,8.26,15.78,0.58,2.03
PUNO,SANDIA,2021,10,18.8,4.41,8.7,81.25,9.06,19.89,0.84,2.02
PUNO,SANDIA,2021,11,16.69,5.29,9.12,84.66,8.97,16.11,2.11,1.8
PUNO,SANDIA,2021,12,15.33,7.51,9.17,86.12,8.75,16.35,3.23,1.85
PUNO,SANDIA,2022,1,16.42,3.62,8.86,85.28,8.41,18.1,2.0,2.01
PUNO,SANDIA,2022,2,15.89,6.3,9.17,87.14,8.57,14.54,3.13,2.15
PUNO,SANDIA,2022,3,16.35,4.16,9.1,87.73,8.35,15.58,1.74,2.04
PUNO,SANDIA,2022,4,18.67,1.1,8.52,81.86,8.61,17.09,1.5,1.61
PUNO,SANDIA,2022,5,16.85,0.87,7.95,80.89,7.8,15.67,-0.32,1.49
PUNO,SANDIA,2022,6,17.29,0.37,6.83,76.11,6.35,15.64,-2.6,1.5
PUNO,SANDIA,2022,7,17.77,0.54,7.67,79.82,7.55,16.91,-1.16,1.61
PUNO,SANDIA,2022,8,17.9,0.6,6.85,74.59,6.96,18.17,-2.16,1.63
PUNO,SANDIA,2022,9,17.41,1.43,7.88,79.02,8.17,18.81,-1.05,1.95
PUNO,SANDIA,2022,10,19.69,2.12,8.03,76.25,8.94,17.89,-1.0,1.91
PUNO,SANDIA,2022,11,21.93,1.57,7.45,72.15,8.81,19.26,-0.07,2.1
PUNO,SANDIA,2022,12,16.84,6.43,8.66,81.79,8.77,18.88,-0.46,1.93
PUNO,SANDIA,2023,1,18.49,5.36,9.04,84.68,8.84,17.16,1.23,2.12
PUNO,SANDIA,2023,2,16.01,6.78,9.22,87.54,8.58,16.82,2.89,2.1
PUNO,SANDIA,2023,3,16.7,8.99,9.08,86.88,8.47,15.85,1.39,1.97
PUNO,SANDIA,2023,4,17.55,4.17,8.97,85.26,8.66,16.31,1.75,1.61
PUNO,SANDIA,2023,5,15.98,1.97,8.2,81.61,7.96,16.83,-1.96,1.46
PUNO,SANDIA,2023,6,19.12,1.13,7.1,75.46,7.1,15.12,-2.71,1.4
PUNO,SANDIA,2023,7,17.7,4.44,7.84,78.91,7.99,17.3,-1.1,1.45
PUNO,SANDIA,2023,8,19.39,0.41,7.79,78.8,7.9,17.43,-0.88,1.38
PUNO,SANDIA,2023,9,18.64,0.34,8.66,82.72,8.64,17.95,0.07,1.83
PUNO,SANDIA,2023,10,18.42,0.88,9.03,79.42,9.97,18.89,1.94,2.21
PUNO,SANDIA,2023,11,17.12,2.27,9.42,80.99,10.28,20.26,3.99,2.36
PUNO,SANDIA,2023,12,17.14,5.77,9.91,86.06,9.96,16.56,4.81,2.06
PUNO,SANDIA,2024,1,18.29,4.72,9.69,84.64,9.93,17.9,2.59,2.05
PUNO,SANDIA,2024,2,15.42,7.28,9.51,86.4,9.29,16.73,2.63,2.07
PUNO,SANDIA,2024,3,16.64,4.18,9.57,85.96,9.43,16.65,2.63,1.87
PUNO,SANDIA,2024,4,18.14,1.29,9.62,84.5,9.79,18.31,3.39,1.67
PUNO,SANDIA,2024,5,16.33,1.37,8.67,80.32,9.03,17.28,-0.94,1.46
PUNO,SANDIA,2024,6,16.92,3.0,7.89,78.07,8.18,17.25,-0.56,1.44
PUNO,SANDIA,2024,7,18.14,0.11,6.98,76.47,6.76,15.95,-1.4,1.7
PUNO,SANDIA,2024,8,17.58,0.3,7.5,78.63,7.5,18.24,-0.97,1.95
PUNO,SANDIA,2024,9,15.14,0.47,8.28,80.34,8.61,17.94,1.23,2.02
PUNO,SANDIA,2024,10,18.34,1.0,8.87,79.65,9.79,18.76,2.99,2.19
PUNO,SANDIA,2024,11,18.38,2.57,9.41,81.18,10.29,19.38,4.08,2.31
PUNO,SANDIA,2024,12,17.95,1.18,9.34,82.08,9.95,18.36,2.44,2.15
PUNO,SANDIA,2025,1,15.29,5.66,8.98,83.32,9.06,17.05,2.73,2.11
PUNO,SANDIA,2025,2,16.63,3.11,8.97,83.14,9.04,16.27,1.58,2.23
PUNO,SANDIA,2025,3,14.71,6.09,9.51,88.41,8.9,16.85,3.69,2.05
PUNO,SANDIA,2025,4,15.42,1.78,9.06,86.25,8.61,17.05,2.17,1.65
PUNO,SANDIA,2025,5,15.99,0.75,8.27,82.24,8.06,16.21,0.5,1.52
PUNO,SANDIA,2025,6,15.43,4.71,7.84,82.02,7.33,16.49,-0.69,1.51
PUNO,SANDIA,2025,7,18.53,0.21,6.84,75.95,6.57,15.21,-0.24,1.48
PUNO,SANDIA,2025,8,17.35,0.07,7.49,80.04,7.2,16.52,-0.52,1.65
PUNO,SANDIA,2025,9,17.68,0.65,8.11,81.3,8.12,18.54,1.57,1.96
PUNO,SANDIA,2025,10,17.19,1.88,8.51,82.48,8.51,17.21,2.48,2.08
PUNO,SANDIA,2025,11,17.87,1.31,8.79,80.58,9.41,18.54,3.28,1.98
PUNO,SANDIA,2025,12,17.87,3.66,9.06,82.65,9.32,18.66,1.86,1.94
SAN MARTIN,BELLAVISTA,2021,1,16.55,2.45,14.55,74.7,23.67,32.47,17.81,0.03
SAN MARTIN,BELLAVISTA,2021,2,16.51,3.49,15.11,75.67,23.99,32.53,18.3,0.05
SAN MARTIN,BELLAVISTA,2021,3,15.67,7.08,15.4,86.63,21.8,29.03,16.73,0.07
SAN MARTIN,BELLAVISTA,2021,4,16.16,3.11,15.38,86.34,21.81,29.24,17.27,0.08
SAN MARTIN,BELLAVISTA,2021,5,15.93,2.16,14.33,77.61,22.69,30.86,16.13,0.09
SAN MARTIN,BELLAVISTA,2021,6,14.48,2.27,13.68,77.91,21.85,29.14,15.63,0.1
SAN MARTIN,BELLAVISTA,2021,7,17.05,2.11,12.5,70.75,22.22,31.04,14.8,0.12
SAN MARTIN,BELLAVISTA,2021,8,17.53,0.48,12.39,62.46,24.31,33.98,15.64,0.09
SAN MARTIN,BELLAVISTA,2021,9,18.52,3.32,13.14,66.97,24.01,33.6,16.63,0.09
SAN MARTIN,BELLAVISTA,2021,10,19.32,2.12,14.12,67.39,25.03,34.26,17.42,0.06
SAN MARTIN,BELLAVISTA,2021,11,16.87,2.54,14.09,68.04,24.87,33.98,18.79,0.04
SAN MARTIN,BELLAVISTA,2021,12,18.23,2.77,14.88,72.46,24.6,34.83,18.68,0.03
SAN MARTIN,BELLAVISTA,2022,1,17.63,1.7,13.52,64.69,25.18,35.1,17.41,0.04
SAN MARTIN,BELLAVISTA,2022,2,14.39,4.09,14.55,74.55,23.75,32.72,17.59,0.04
SAN MARTIN,BELLAVISTA,2022,3,14.68,5.25,15.47,85.42,22.11,28.84,18.01,0.07
SAN MARTIN,BELLAVISTA,2022,4,15.17,2.68,15.14,82.67,22.38,29.56,17.62,0.09
SAN MARTIN,BELLAVISTA,2022,5,14.94,3.77,14.58,81.82,22.03,30.24,16.21,0.13
SAN MARTIN,BELLAVISTA,2022,6,16.41,2.69,13.24,77.88,21.26,28.6,14.22,0.11
SAN MARTIN,BELLAVISTA,2022,7,17.21,1.35,13.25,69.49,23.45,32.0,17.49,0.1
SAN MARTIN,BELLAVISTA,2022,8,18.08,1.24,12.19,63.76,23.63,34.43,14.59,0.11
SAN MARTIN,BELLAVISTA,2022,9,18.72,0.99,12.45,58.22,25.59,34.9,18.65,0.08
SAN MARTIN,BELLAVISTA,2022,10,19.2,3.05,13.95,68.76,24.61,34.3,17.91,0.06
SAN MARTIN,BELLAVISTA,2022,11,18.51,3.7,13.99,70.1,24.1,32.94,15.34,0.07
SAN MARTIN,BELLAVISTA,2022,12,17.97,1.64,13.39,65.54,24.72,35.46,18.47,0.05
SAN MARTIN,BELLAVISTA,2023,1,16.54,3.85,13.86,72.1,23.61,32.94,17.59,0.04
SAN MARTIN,BELLAVISTA,2023,2,15.0,2.33,14.1,71.53,23.95,32.89,18.5,0.04
SAN MARTIN,BELLAVISTA,2023,3,14.58,4.77,15.21,82.45,22.52,31.42,17.9,0.06
SAN MARTIN,BELLAVISTA,2023,4,15.41,3.07,15.11,81.81,22.54,30.01,17.82,0.07
SAN MARTIN,BELLAVISTA,2023,5,14.87,1.43,14.53,73.39,23.99,32.48,17.36,0.09
SAN MARTIN,BELLAVISTA,2023,6,16.79,0.14,13.01,66.46,23.96,31.57,16.51,0.1
SAN MARTIN,BELLAVISTA,2023,7,17.53,0.31,12.57,59.11,25.29,33.08,18.71,0.11
SAN MARTIN,BELLAVISTA,2023,8,19.11,1.04,12.47,56.71,25.95,34.1,16.14,0.1
SAN MARTIN,BELLAVISTA,2023,9,18.74,0.92,12.6,53.7,27.13,36.59,19.18,0.07
SAN MARTIN,BELLAVISTA,2023,10,18.01,0.73,12.68,50.68,28.08,36.89,19.83,0.05
SAN MARTIN,BELLAVISTA,2023,11,17.09,1.64,14.05,64.22,26.0,35.52,19.22,0.03
SAN MARTIN,BELLAVISTA,2023,12,15.68,2.31,14.95,68.96,25.53,33.71,18.86,0.04
SAN MARTIN,BELLAVISTA,2024,1,15.84,0.98,14.56,66.49,25.88,34.65,19.37,0.03
SAN MARTIN,BELLAVISTA,2024,2,15.96,2.62,15.17,72.03,25.12,34.82,19.31,0.05
SAN MARTIN,BELLAVISTA,2024,3,16.22,1.51,15.3,70.98,25.45,33.95,19.27,0.05
SAN MARTIN,BELLAVISTA,2024,4,16.68,0.97,14.86,67.16,25.98,34.48,19.63,0.04
SAN MARTIN,BELLAVISTA,2024,5,15.93,0.77,14.35,64.79,25.94,34.38,17.75,0.06
SAN MARTIN,BELLAVISTA,2024,6,16.38,0.27,12.37,56.48,25.79,33.9,17.93,0.1
SAN MARTIN,BELLAVISTA,2024,7,16.13,0.57,12.03,57.81,24.99,33.07,17.34,0.1
SAN MARTIN,BELLAVISTA,2024,8,17.03,0.28,11.86,52.59,26.32,34.53,19.02,0.08
SAN MARTIN,BELLAVISTA,2024,9,16.27,1.61,12.64,55.45,26.65,35.76,19.45,0.09
SAN MARTIN,BELLAVISTA,2024,10,18.84,3.37,13.84,61.65,26.41,36.53,18.37,0.05
SAN MARTIN,BELLAVISTA,2024,11,15.51,3.69,15.17,74.45,24.38,32.96,19.0,0.04
SAN MARTIN,BELLAVISTA,2024,12,16.83,1.19,14.5,67.69,25.48,34.71,18.94,0.03
SAN MARTIN,BELLAVISTA,2025,1,16.5,1.44,13.55,63.29,25.53,35.86,18.82,0.04
SAN MARTIN,BELLAVISTA,2025,2,15.2,2.49,14.75,70.87,24.94,33.85,19.26,0.02
SAN MARTIN,BELLAVISTA,2025,3,14.81,2.55,15.0,77.06,23.6,32.02,18.78,0.04
SAN MARTIN,BELLAVISTA,2025,4,15.39,1.98,14.75,73.99,24.18,32.78,18.64,0.05
SAN MARTIN,BELLAVISTA,2025,5,15.6,1.81,14.38,74.45,23.63,31.94,17.31,0.09
SAN MARTIN,BELLAVISTA,2025,6,14.59,2.05,13.96,74.64,23.09,30.86,17.11,0.08
SAN MARTIN,BELLAVISTA,2025,7,16.91,0.69,12.15,66.14,23.05,31.65,14.63,0.12
SAN MARTIN,BELLAVISTA,2025,8,18.21,0.67,12.39,60.63,24.86,33.72,17.49,0.08
SAN MARTIN,BELLAVISTA,2025,9,16.13,2.46,13.23,63.76,25.04,34.79,17.99,0.07
SAN MARTIN,BELLAVISTA,2025,10,17.27,2.52,14.58,73.73,24.02,32.86,18.01,0.06
SAN MARTIN,BELLAVISTA,2025,11,17.79,3.32,14.86,71.51,24.92,34.26,18.22,0.03
SAN MARTIN,BELLAVISTA,2025,12,17.79,0.58,14.37,69.14,24.91,34.94,18.54,0.02
SAN MARTIN,EL DORADO,2021,1,16.94,2.19,13.78,76.25,21.83,30.18,15.95,0.01
SAN MARTIN,EL DORADO,2021,2,16.5,2.91,14.31,77.41,22.18,31.04,16.74,0.03
SAN MARTIN,EL DORADO,2021,3,15.13,5.68,14.37,86.72,20.15,27.31,15.07,0.05
SAN MARTIN,EL DORADO,2021,4,16.07,2.19,14.41,85.12,20.54,28.59,15.36,0.05
SAN MARTIN,EL DORADO,2021,5,15.56,1.3,13.43,77.14,21.3,29.93,15.5,0.05
SAN MARTIN,EL DORADO,2021,6,13.96,3.48,13.09,80.49,20.07,27.91,14.19,0.07
SAN MARTIN,EL DORADO,2021,7,16.77,1.3,12.14,75.16,20.19,29.01,13.49,0.08
SAN MARTIN,EL DORADO,2021,8,17.18,0.41,12.04,66.81,22.2,32.03,14.14,0.06
SAN MARTIN,EL DORADO,2021,9,18.35,1.96,12.44,67.94,22.39,31.55,15.29,0.05
SAN MARTIN,EL DORADO,2021,10,18.94,1.32,13.26,67.46,23.45,32.05,16.2,0.02
SAN MARTIN,EL DORADO,2021,11,17.04,1.48,13.08,67.18,23.23,31.86,17.25,0.01
SAN MARTIN,EL DORADO,2021,12,17.62,1.78,13.85,71.12,23.2,33.09,16.91,0.01
SAN MARTIN,EL DORADO,2022,1,18.26,1.08,12.66,65.11,23.35,33.32,15.6,0.01
SAN MARTIN,EL DORADO,2022,2,14.5,3.16,13.69,74.95,22.08,30.19,16.24,0.02
SAN MARTIN,EL DORADO,2022,3,14.31,4.28,14.3,83.8,20.69,28.42,16.07,0.03
SAN MARTIN,EL DORADO,2022,4,14.18,3.43,14.39,84.63,20.6,27.57,15.47,0.06
SAN MARTIN,EL DORADO,2022,5,14.47,2.79,13.82,82.52,20.51,28.61,14.69,0.08
SAN MARTIN,EL DORADO,2022,6,15.91,2.16,12.59,79.42,19.66,26.98,13.23,0.08
SAN MARTIN,EL DORADO,2022,7,16.81,0.89,12.79,73.43,21.42,29.94,14.54,0.07
SAN MARTIN,EL DORADO,2022,8,17.9,0.99,11.62,66.11,21.69,32.22,12.18,0.07
SAN MARTIN,EL DORADO,2022,9,18.54,0.9,11.99,61.75,23.44,32.73,15.93,0.04
SAN MARTIN,EL DORADO,2022,10,18.34,2.38,13.29,71.13,22.68,32.33,15.8,0.02
SAN MARTIN,EL DORADO,2022,11,18.18,2.69,13.19,71.42,22.3,31.13,13.54,0.04
SAN MARTIN,EL DORADO,2022,12,18.47,1.1,12.68,67.51,22.75,33.59,16.43,0.02
SAN MARTIN,EL DORADO,2023,1,16.55,2.83,12.99,72.95,21.8,30.72,15.66,0.02
SAN MARTIN,EL DORADO,2023,2,15.2,1.55,13.4,73.39,22.08,30.16,17.02,0.01
SAN MARTIN,EL DORADO,2023,3,14.09,4.28,14.24,82.71,20.9,29.43,16.09,0.03
SAN MARTIN,EL DORADO,2023,4,14.46,2.71,14.23,82.63,20.9,28.36,15.75,0.04
SAN MARTIN,EL DORADO,2023,5,14.5,1.25,13.98,76.36,22.12,30.44,15.86,0.05
SAN MARTIN,EL DORADO,2023,6,15.71,0.17,12.7,71.33,21.81,28.99,14.79,0.07
SAN MARTIN,EL DORADO,2023,7,16.85,0.28,12.47,65.4,22.96,31.04,16.93,0.06
SAN MARTIN,EL DORADO,2023,8,19.39,0.63,12.16,60.75,23.85,32.5,14.57,0.05
SAN MARTIN,EL DORADO,2023,9,18.87,0.66,12.12,56.63,25.01,34.47,17.68,0.04
SAN MARTIN,EL DORADO,2023,10,18.05,1.07,12.53,56.53,25.49,34.34,17.5,0.02
SAN MARTIN,EL DORADO,2023,11,17.14,1.85,13.66,69.49,23.54,32.96,17.4,0.01
SAN MARTIN,EL DORADO,2023,12,15.37,2.23,14.46,73.43,23.31,31.22,16.51,0.02
SAN MARTIN,EL DORADO,2024,1,14.84,1.45,14.18,71.88,23.45,31.92,17.41,0.01
SAN MARTIN,EL DORADO,2024,2,15.93,2.63,14.64,76.43,22.9,32.52,16.89,0.04
SAN MARTIN,EL DORADO,2024,3,15.85,1.26,14.58,73.7,23.44,31.66,17.44,0.03
SAN MARTIN,EL DORADO,2024,4,16.74,1.13,14.48,72.64,23.61,32.22,17.85,0.02
SAN MARTIN,EL DORADO,2024,5,15.02,0.98,14.18,71.73,23.47,32.08,16.17,0.04
SAN MARTIN,EL DORADO,2024,6,16.52,0.26,12.4,63.64,23.35,31.77,15.29,0.05
SAN MARTIN,EL DORADO,2024,7,15.64,0.71,12.08,65.18,22.52,30.65,15.24,0.07
SAN MARTIN,EL DORADO,2024,8,17.01,0.37,11.91,59.41,23.87,32.11,16.74,0.06
SAN MARTIN,EL DORADO,2024,9,15.8,1.3,12.63,62.01,24.23,33.48,17.61,0.08
SAN MARTIN,EL DORADO,2024,10,18.62,2.51,13.27,64.92,24.22,33.69,16.48,0.04
SAN MARTIN,EL DORADO,2024,11,15.59,2.95,13.92,73.04,22.77,30.96,16.56,0.01
SAN MARTIN,EL DORADO,2024,12,16.88,0.96,13.89,70.72,23.4,32.26,17.56,0.01
SAN MARTIN,EL DORADO,2025,1,16.77,1.38,13.08,67.88,23.1,31.47,16.95,0.01
SAN MARTIN,EL DORADO,2025,2,14.41,2.34,14.15,74.1,22.87,31.36,17.48,0.01
SAN MARTIN,EL DORADO,2025,3,14.64,2.93,14.31,80.03,21.59,29.15,17.03,0.03
SAN MARTIN,EL DORADO,2025,4,15.16,2.64,14.21,78.31,21.93,29.63,17.03,0.03
SAN MARTIN,EL DORADO,2025,5,15.19,2.2,13.91,79.75,21.27,28.94,15.5,0.09
SAN MARTIN,EL DORADO,2025,6,14.32,2.33,13.5,79.47,20.86,28.61,15.07,0.08
SAN MARTIN,EL DORADO,2025,7,16.51,0.48,11.83,70.87,20.83,29.04,13.27,0.1
SAN MARTIN,EL DORADO,2025,8,17.69,0.77,12.27,66.89,22.47,31.27,15.33,0.05
SAN MARTIN,EL DORADO,2025,9,16.27,1.95,12.79,68.17,22.81,32.06,15.87,0.05
SAN MARTIN,EL DORADO,2025,10,17.05,2.63,13.88,76.08,22.11,30.86,15.79,0.04
SAN MARTIN,EL DORADO,2025,11,17.24,4.98,14.39,76.31,22.61,31.34,15.95,0.02
SAN MARTIN,EL DORADO,2025,12,17.24,1.03,13.88,74.24,22.42,32.32,15.18,0.01
SAN MARTIN,HUALLAGA,2021,1,16.94,2.45,14.55,74.7,23.67,32.47,17.81,0.03
SAN MARTIN,HUALLAGA,2021,2,16.5,3.49,15.11,75.67,23.99,32.53,18.3,0.05
SAN MARTIN,HUALLAGA,2021,3,15.13,7.08,15.4,86.63,21.8,29.03,16.73,0.07
SAN MARTIN,HUALLAGA,2021,4,16.07,3.11,15.38,86.34,21.81,29.24,17.27,0.08
SAN MARTIN,HUALLAGA,2021,5,15.56,2.16,14.33,77.61,22.69,30.86,16.13,0.09
SAN MARTIN,HUALLAGA,2021,6,13.96,2.27,13.68,77.91,21.85,29.14,15.63,0.1
SAN MARTIN,HUALLAGA,2021,7,16.77,2.11,12.5,70.75,22.22,31.04,14.8,0.12
SAN MARTIN,HUALLAGA,2021,8,17.18,0.48,12.39,62.46,24.31,33.98,15.64,0.09
SAN MARTIN,HUALLAGA,2021,9,18.35,3.32,13.14,66.97,24.01,33.6,16.63,0.09
SAN MARTIN,HUALLAGA,2021,10,18.94,2.12,14.12,67.39,25.03,34.26,17.42,0.06
SAN MARTIN,HUALLAGA,2021,11,17.04,2.54,14.09,68.04,24.87,33.98,18.79,0.04
SAN MARTIN,HUALLAGA,2021,12,17.62,2.77,14.88,72.46,24.6,34.83,18.68,0.03
SAN MARTIN,HUALLAGA,2022,1,18.26,1.7,13.52,64.69,25.18,35.1,17.41,0.04
SAN MARTIN,HUALLAGA,2022,2,14.5,4.09,14.55,74.55,23.75,32.72,17.59,0.04
SAN MARTIN,HUALLAGA,2022,3,14.31,5.25,15.47,85.42,22.11,28.84,18.01,0.07
SAN MARTIN,HUALLAGA,2022,4,14.18,2.68,15.14,82.67,22.38,29.56,17.62,0.09
