fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg
2024-01,AMAZONAS,CHACHAPOYAS,17.1,2.25
2024-01,AMAZONAS,LUYA,17.59,1.96
2024-01,AMAZONAS,UTCUBAMBA,459.9,1.05
2024-01,ANCASH,CARHUAZ,7.0,2.4
2024-01,ANCASH,CASMA,43.0,2.15
2024-01,ANCASH,HUARMEY,9.0,2.0
2024-01,ANCASH,HUAYLAS,17.0,2.0
2024-01,ANCASH,SANTA,15.0,2.0
2024-01,ANCASH,YUNGAY,5.0,1.5
2024-01,APURIMAC,ABANCAY,23.0,1.17
2024-01,APURIMAC,ANDAHUAYLAS,12.219999999999999,2.0
2024-01,APURIMAC,AYMARAES,1.4,1.25
2024-01,APURIMAC,CHINCHEROS,3.5,2.5
2024-01,APURIMAC,GRAU,2.0,1.8
2024-01,AYACUCHO,HUAMANGA,5.0,2.7
2024-01,AYACUCHO,HUANTA,1.0,3.0
2024-01,AYACUCHO,LA MAR,13.0,1.68
2024-01,CAJAMARCA,CAJABAMBA,4.45,1.69
2024-01,CAJAMARCA,CHOTA,17.0,0.98
2024-01,CAJAMARCA,JAEN,20.76,2.32
2024-01,CAJAMARCA,SAN MARCOS,1.5,3.0
2024-01,CUSCO,LA CONVENCION,487.0,1.15
2024-01,HUANCAVELICA,CASTROVIRREYNA,0.8,1.35
2024-01,HUANCAVELICA,HUAYTARA,1.1,2.0
2024-01,HUANUCO,HUAMALIES,7.0,2.0
2024-01,HUANUCO,HUANUCO,1.0,1.9
2024-01,HUANUCO,LEONCIO PRADO,33.9,1.99
2024-01,HUANUCO,MARAÑON,5.1,1.9
2024-01,HUANUCO,PUERTO INCA,5.0,2.0
2024-01,ICA,PISCO,20.0,2.0
2024-01,JUNIN,CHANCHAMAYO,148.55,0.8
2024-01,JUNIN,HUANCAYO,16.8,1.0
2024-01,JUNIN,SATIPO,300.7,0.79
2024-01,LA LIBERTAD,ASCOPE,2.35,0.9
2024-01,LA LIBERTAD,BOLIVAR,6.51,0.79
2024-01,LA LIBERTAD,CHEPEN,6.28,0.9
2024-01,LA LIBERTAD,VIRU,14.7,0.9
2024-01,LAMBAYEQUE,FERREÑAFE,44.0,2.3
2024-01,LAMBAYEQUE,LAMBAYEQUE,6284.0,1.31
2024-01,LIMA,HUAURA,8.4,1.35
2024-01,LORETO,ALTO AMAZONAS,338.0,0.83
2024-01,LORETO,DATEM DEL MARAÑON,26.0,0.92
2024-01,LORETO,LORETO,68.0,0.99
2024-01,LORETO,MARISCAL RAMON CASTILLA,34.0,0.95
2024-01,LORETO,MAYNAS,555.0,0.85
2024-01,LORETO,PUTUMAYO,8.0,0.98
2024-01,LORETO,REQUENA,42.0,0.79
2024-01,LORETO,UCAYALI,111.0,0.99
2024-01,MADRE DE DIOS,MANU,15.0,2.5
2024-01,MADRE DE DIOS,TAHUAMANU,11.7,2.23
2024-01,MADRE DE DIOS,TAMBOPATA,50.4,2.6
2024-01,PIURA,AYABACA,130.0,0.97
2024-01,PIURA,HUANCABAMBA,60.0,0.8
2024-01,PIURA,MORROPON,1558.0,0.88
2024-01,PIURA,PAITA,300.0,0.87
2024-01,PIURA,PIURA,13869.0,0.73
2024-01,PIURA,SECHURA,4.0,0.85
2024-01,PIURA,SULLANA,5660.0,0.9
2024-01,SAN MARTIN,BELLAVISTA,14.0,1.17
2024-01,SAN MARTIN,EL DORADO,11.0,2.0
2024-01,SAN MARTIN,HUALLAGA,45.0,0.97
2024-01,SAN MARTIN,LAMAS,55.0,2.16
2024-01,SAN MARTIN,MARISCAL CACERES,48.0,0.71
2024-01,SAN MARTIN,PICOTA,128.0,0.92
2024-01,SAN MARTIN,RIOJA,20.0,0.92
2024-01,SAN MARTIN,SAN MARTIN,37.0,1.32
2024-01,SAN MARTIN,TOCACHE,14.0,0.73
2024-01,TUMBES,CONTRALMIRANTE VILLAR,181.83,1.0
2024-01,TUMBES,TUMBES,1301.3500000000001,1.24
2024-01,TUMBES,ZARUMILLA,4296.28,1.4
2024-01,UCAYALI,ATALAYA,128.27,3.12
2024-01,UCAYALI,CORONEL PORTILLO,422.27000000000004,2.95
2024-01,UCAYALI,PADRE ABAD,314.53000000000003,3.0
2024-01,UCAYALI,PURUS,6.85,5.0
2024-02,AMAZONAS,BAGUA,37.95,1.47
2024-02,AMAZONAS,CHACHAPOYAS,18.2,2.1
2024-02,AMAZONAS,LUYA,26.19,2.2
2024-02,AMAZONAS,UTCUBAMBA,520.0,1.06
2024-02,ANCASH,CARHUAZ,8.0,2.5
2024-02,ANCASH,CASMA,47.0,2.17
2024-02,ANCASH,HUARMEY,10.0,2.1
2024-02,ANCASH,HUAYLAS,20.0,2.1
2024-02,ANCASH,SANTA,16.0,2.1
2024-02,ANCASH,YUNGAY,6.0,1.6
2024-02,APURIMAC,ABANCAY,4.0,1.1
2024-02,APURIMAC,ANDAHUAYLAS,35.08,1.9
2024-02,APURIMAC,AYMARAES,1.6,1.25
2024-02,APURIMAC,CHINCHEROS,32.2,2.12
2024-02,AYACUCHO,HUAMANGA,8.0,2.7
2024-02,AYACUCHO,HUANTA,11.0,2.88
2024-02,AYACUCHO,LA MAR,18.0,1.66
2024-02,AYACUCHO,VILCAS HUAMAN,2.0,2.5
2024-02,CAJAMARCA,CAJABAMBA,4.52,1.69
2024-02,CAJAMARCA,CHOTA,19.0,1.13
2024-02,CAJAMARCA,JAEN,27.130000000000003,1.49
2024-02,CAJAMARCA,SAN IGNACIO,2.5,0.55
2024-02,CAJAMARCA,SAN MARCOS,3.0,2.0
2024-02,CUSCO,LA CONVENCION,418.0,1.14
2024-02,HUANCAVELICA,CASTROVIRREYNA,1.0,1.0
2024-02,HUANCAVELICA,HUAYTARA,3.3,2.0
2024-02,HUANUCO,HUACAYBAMBA,8.0,2.6
2024-02,HUANUCO,HUAMALIES,10.0,2.0
2024-02,HUANUCO,HUANUCO,3.0,1.9
2024-02,HUANUCO,LEONCIO PRADO,60.5,2.02
2024-02,HUANUCO,MARAÑON,5.5,2.07
2024-02,HUANUCO,PUERTO INCA,5.0,2.0
2024-02,ICA,ICA,100.2,2.0
2024-02,JUNIN,CHANCHAMAYO,156.1,0.82
2024-02,JUNIN,HUANCAYO,19.2,1.2
2024-02,JUNIN,SATIPO,444.09999999999997,0.76
2024-02,LA LIBERTAD,ASCOPE,2.45,0.9
2024-02,LA LIBERTAD,BOLIVAR,6.01,0.89
2024-02,LA LIBERTAD,CHEPEN,4.34,0.9
2024-02,LA LIBERTAD,OTUZCO,1.47,0.9
2024-02,LA LIBERTAD,PATAZ,7.52,0.9
2024-02,LA LIBERTAD,SANCHEZ CARRION,0.51,0.88
2024-02,LA LIBERTAD,VIRU,125.8,0.9
2024-02,LAMBAYEQUE,FERREÑAFE,12.0,2.4
2024-02,LAMBAYEQUE,LAMBAYEQUE,8554.0,0.97
2024-02,LORETO,ALTO AMAZONAS,303.0,0.83
2024-02,LORETO,DATEM DEL MARAÑON,41.0,0.93
2024-02,LORETO,LORETO,63.0,0.97
2024-02,LORETO,MARISCAL RAMON CASTILLA,42.0,0.94
2024-02,LORETO,MAYNAS,537.0,0.85
2024-02,LORETO,PUTUMAYO,11.0,0.97
2024-02,LORETO,REQUENA,48.0,0.78
2024-02,LORETO,UCAYALI,120.0,0.99
2024-02,MADRE DE DIOS,MANU,12.6,2.5
2024-02,MADRE DE DIOS,TAHUAMANU,14.899999999999999,2.67
2024-02,MADRE DE DIOS,TAMBOPATA,39.7,2.7
2024-02,PIURA,AYABACA,267.0,0.85
2024-02,PIURA,HUANCABAMBA,58.0,0.8
2024-02,PIURA,MORROPON,1627.0,0.91
2024-02,PIURA,PAITA,228.0,0.87
2024-02,PIURA,PIURA,16375.0,0.75
2024-02,PIURA,SECHURA,6.0,0.72
2024-02,PIURA,SULLANA,5847.0,0.89
2024-02,SAN MARTIN,BELLAVISTA,75.0,1.0
2024-02,SAN MARTIN,EL DORADO,25.0,1.0
2024-02,SAN MARTIN,HUALLAGA,34.0,0.57
2024-02,SAN MARTIN,LAMAS,66.0,1.52
2024-02,SAN MARTIN,MARISCAL CACERES,135.0,0.53
2024-02,SAN MARTIN,MOYOBAMBA,25.0,2.0
2024-02,SAN MARTIN,PICOTA,144.0,0.92
2024-02,SAN MARTIN,RIOJA,30.0,0.76
2024-02,SAN MARTIN,SAN MARTIN,61.0,1.23
2024-02,SAN MARTIN,TOCACHE,25.0,0.6
2024-02,TUMBES,CONTRALMIRANTE VILLAR,170.29,1.0
2024-02,TUMBES,TUMBES,1206.09,1.03
2024-02,TUMBES,ZARUMILLA,6008.01,0.87
2024-02,UCAYALI,ATALAYA,142.21,3.12
2024-02,UCAYALI,CORONEL PORTILLO,418.27,2.91
2024-02,UCAYALI,PADRE ABAD,360.14,3.0
2024-02,UCAYALI,PURUS,7.25,5.0
2024-03,AMAZONAS,BAGUA,39.9,1.33
2024-03,AMAZONAS,CHACHAPOYAS,19.2,2.25
2024-03,AMAZONAS,LUYA,21.8,1.99
2024-03,AMAZONAS,UTCUBAMBA,629.1,1.04
2024-03,ANCASH,CARHUAZ,8.0,2.6
2024-03,ANCASH,CASMA,42.0,2.2
2024-03,ANCASH,HUARMEY,9.0,2.2
2024-03,ANCASH,HUAYLAS,20.0,2.1
2024-03,ANCASH,SANTA,16.0,2.2
2024-03,ANCASH,YUNGAY,6.0,1.55
2024-03,APURIMAC,ABANCAY,27.0,0.97
2024-03,APURIMAC,ANDAHUAYLAS,34.29,2.12
2024-03,APURIMAC,AYMARAES,2.6,1.1
2024-03,APURIMAC,CHINCHEROS,59.3,1.92
2024-03,APURIMAC,GRAU,2.0,1.8
2024-03,AREQUIPA,CARAVELI,7.5,2.6
2024-03,AREQUIPA,LA UNION,31.13,2.62
2024-03,AYACUCHO,HUAMANGA,6.0,2.2
2024-03,AYACUCHO,HUANTA,22.0,2.9
2024-03,AYACUCHO,LA MAR,24.0,1.94
2024-03,AYACUCHO,LUCANAS,2.0,1.5
2024-03,AYACUCHO,VILCAS HUAMAN,12.0,1.9
2024-03,CAJAMARCA,CAJABAMBA,4.62,1.69
2024-03,CAJAMARCA,CHOTA,46.0,1.06
2024-03,CAJAMARCA,JAEN,35.0,1.33
2024-03,CAJAMARCA,SAN IGNACIO,19.44,1.28
2024-03,CAJAMARCA,SANTA CRUZ,4.0,1.0
2024-03,CUSCO,LA CONVENCION,198.0,1.2
2024-03,HUANCAVELICA,ANGARAES,1.9,1.0
2024-03,HUANCAVELICA,CASTROVIRREYNA,1.2,1.0
2024-03,HUANCAVELICA,CHURCAMPA,2.8,1.25
2024-03,HUANCAVELICA,HUAYTARA,4.9,2.5
2024-03,HUANCAVELICA,TAYACAJA,1.2,1.15
2024-03,HUANUCO,HUACAYBAMBA,13.0,2.6
2024-03,HUANUCO,HUAMALIES,15.0,2.0
2024-03,HUANUCO,HUANUCO,3.5,2.0
2024-03,HUANUCO,LEONCIO PRADO,89.8,1.8
2024-03,HUANUCO,MARAÑON,7.2,1.63
2024-03,HUANUCO,PUERTO INCA,4.0,1.65
2024-03,ICA,ICA,50.8,2.5
2024-03,JUNIN,CHANCHAMAYO,196.7,0.82
2024-03,JUNIN,HUANCAYO,21.6,1.0
2024-03,JUNIN,SATIPO,712.4499999999999,0.74
2024-03,LA LIBERTAD,ASCOPE,2.35,1.0
2024-03,LA LIBERTAD,BOLIVAR,6.36,1.0
2024-03,LA LIBERTAD,CHEPEN,4.15,1.0
2024-03,LA LIBERTAD,OTUZCO,1.2,1.0
2024-03,LA LIBERTAD,PATAZ,14.16,1.0
2024-03,LA LIBERTAD,SANCHEZ CARRION,2.55,1.0
2024-03,LA LIBERTAD,VIRU,119.2,1.0
2024-03,LAMBAYEQUE,FERREÑAFE,22.0,1.8
2024-03,LAMBAYEQUE,LAMBAYEQUE,6631.0,1.0
2024-03,LORETO,ALTO AMAZONAS,316.0,0.85
2024-03,LORETO,DATEM DEL MARAÑON,43.0,0.95
2024-03,LORETO,LORETO,77.0,1.01
2024-03,LORETO,MARISCAL RAMON CASTILLA,41.0,0.94
2024-03,LORETO,MAYNAS,536.0,0.85
2024-03,LORETO,PUTUMAYO,9.0,0.95
2024-03,LORETO,REQUENA,42.0,0.88
2024-03,LORETO,UCAYALI,122.0,0.99
2024-03,MADRE DE DIOS,MANU,13.299999999999999,2.62
2024-03,MADRE DE DIOS,TAHUAMANU,14.98,2.67
2024-03,MADRE DE DIOS,TAMBOPATA,33.0,2.75
2024-03,MOQUEGUA,GENERAL SANCHEZ CERRO,5.0,2.0
2024-03,PASCO,OXAPAMPA,22.0,2.0
2024-03,PIURA,AYABACA,264.0,0.9
2024-03,PIURA,HUANCABAMBA,70.0,0.83
2024-03,PIURA,MORROPON,1656.0,1.0
2024-03,PIURA,PAITA,216.0,0.61
2024-03,PIURA,PIURA,18046.0,0.97
2024-03,PIURA,SECHURA,8.0,0.96
2024-03,PIURA,SULLANA,4700.0,0.55
2024-03,SAN MARTIN,BELLAVISTA,101.0,1.0
2024-03,SAN MARTIN,EL DORADO,42.0,1.0
2024-03,SAN MARTIN,HUALLAGA,91.0,0.47
2024-03,SAN MARTIN,LAMAS,86.0,1.12
2024-03,SAN MARTIN,MARISCAL CACERES,166.0,0.53
2024-03,SAN MARTIN,MOYOBAMBA,69.9,1.6
2024-03,SAN MARTIN,PICOTA,171.0,1.1
2024-03,SAN MARTIN,RIOJA,38.0,0.7
2024-03,SAN MARTIN,SAN MARTIN,177.0,0.62
2024-03,SAN MARTIN,TOCACHE,31.0,0.6
2024-03,TUMBES,CONTRALMIRANTE VILLAR,162.35999999999999,1.0
2024-03,TUMBES,TUMBES,1005.5999999999999,1.0
2024-03,TUMBES,ZARUMILLA,7211.639999999999,0.89
2024-03,UCAYALI,ATALAYA,159.2,3.15
2024-03,UCAYALI,CORONEL PORTILLO,473.45,2.96
2024-03,UCAYALI,PADRE ABAD,356.53999999999996,3.0
2024-03,UCAYALI,PURUS,9.75,5.0
2024-04,AMAZONAS,BAGUA,38.4,1.47
2024-04,AMAZONAS,CHACHAPOYAS,18.3,2.4
2024-04,AMAZONAS,LUYA,26.2,1.7
2024-04,AMAZONAS,UTCUBAMBA,568.55,1.03
2024-04,ANCASH,CARHUAZ,7.0,2.5
2024-04,ANCASH,CASMA,43.0,2.3
2024-04,ANCASH,HUARMEY,8.0,2.35
2024-04,ANCASH,HUAYLAS,8.0,2.2
2024-04,ANCASH,SANTA,18.0,2.25
2024-04,ANCASH,YUNGAY,6.0,1.6
2024-04,APURIMAC,ABANCAY,2.0,1.1
2024-04,APURIMAC,ANDAHUAYLAS,11.69,1.98
2024-04,APURIMAC,AYMARAES,2.5,1.0
2024-04,APURIMAC,CHINCHEROS,15.0,2.0
2024-04,AYACUCHO,HUAMANGA,6.0,2.33
2024-04,AYACUCHO,HUANTA,28.0,3.0
2024-04,AYACUCHO,LA MAR,42.0,2.03
2024-04,AYACUCHO,LUCANAS,12.0,2.0
2024-04,AYACUCHO,PARINACOCHAS,2.0,1.48
2024-04,AYACUCHO,PAUCAR DEL SARA SARA,14.0,3.65
2024-04,AYACUCHO,VILCAS HUAMAN,12.0,1.83
2024-04,CAJAMARCA,CAJABAMBA,4.76,1.69
2024-04,CAJAMARCA,CHOTA,48.5,1.08
2024-04,CAJAMARCA,CUTERVO,9.0,1.2
2024-04,CAJAMARCA,JAEN,40.21,1.38
2024-04,CAJAMARCA,SAN IGNACIO,26.8,1.28
2024-04,CAJAMARCA,SAN MARCOS,3.0,2.0
2024-04,CAJAMARCA,SANTA CRUZ,4.0,1.2
2024-04,CUSCO,LA CONVENCION,80.0,1.2
2024-04,HUANCAVELICA,ACOBAMBA,2.6,1.8
2024-04,HUANCAVELICA,ANGARAES,3.5,1.2
2024-04,HUANCAVELICA,CASTROVIRREYNA,1.1,1.65
2024-04,HUANCAVELICA,CHURCAMPA,5.4,1.25
2024-04,HUANCAVELICA,HUAYTARA,3.8,2.27
2024-04,HUANCAVELICA,TAYACAJA,28.6,1.18
2024-04,HUANUCO,HUACAYBAMBA,19.0,2.6
2024-04,HUANUCO,HUAMALIES,17.0,1.9
2024-04,HUANUCO,HUANUCO,5.5,1.98
2024-04,HUANUCO,LEONCIO PRADO,103.6,1.73
2024-04,HUANUCO,MARAÑON,11.4,1.47
2024-04,HUANUCO,PUERTO INCA,4.0,2.1
2024-04,ICA,ICA,282.4,2.25
2024-04,JUNIN,CHANCHAMAYO,189.52,0.82
2024-04,JUNIN,HUANCAYO,19.2,1.1
2024-04,JUNIN,SATIPO,791.0,0.79
2024-04,LA LIBERTAD,ASCOPE,3.08,1.0
2024-04,LA LIBERTAD,BOLIVAR,5.54,1.0
2024-04,LA LIBERTAD,CHEPEN,4.24,1.0
2024-04,LA LIBERTAD,GRAN CHIMU,0.48,1.0
2024-04,LA LIBERTAD,OTUZCO,1.58,1.0
2024-04,LA LIBERTAD,PATAZ,9.21,1.0
2024-04,LA LIBERTAD,SANCHEZ CARRION,7.01,1.0
2024-04,LA LIBERTAD,VIRU,74.3,1.0
2024-04,LAMBAYEQUE,FERREÑAFE,22.0,1.8
2024-04,LAMBAYEQUE,LAMBAYEQUE,6909.0,1.12
2024-04,LORETO,ALTO AMAZONAS,318.0,0.85
2024-04,LORETO,DATEM DEL MARAÑON,32.0,0.95
2024-04,LORETO,LORETO,62.0,1.0
2024-04,LORETO,MARISCAL RAMON CASTILLA,39.0,0.95
2024-04,LORETO,MAYNAS,575.0,0.85
2024-04,LORETO,PUTUMAYO,12.0,0.95
2024-04,LORETO,REQUENA,44.0,0.86
2024-04,LORETO,UCAYALI,110.0,0.99
2024-04,MADRE DE DIOS,MANU,11.8,2.88
2024-04,MADRE DE DIOS,TAHUAMANU,15.3,2.7
2024-04,MADRE DE DIOS,TAMBOPATA,39.8,2.88
2024-04,MOQUEGUA,GENERAL SANCHEZ CERRO,19.9,3.17
2024-04,PASCO,OXAPAMPA,12.1,2.0
2024-04,PIURA,AYABACA,150.0,0.98
2024-04,PIURA,HUANCABAMBA,90.0,0.96
2024-04,PIURA,MORROPON,1506.0,0.99
2024-04,PIURA,PAITA,356.0,0.6
2024-04,PIURA,PIURA,14465.0,0.8
2024-04,PIURA,SECHURA,8.0,0.8
2024-04,PIURA,SULLANA,9364.0,0.56
2024-04,PUNO,SANDIA,2.3,1.2
2024-04,SAN MARTIN,BELLAVISTA,103.0,1.0
2024-04,SAN MARTIN,EL DORADO,36.0,1.0
2024-04,SAN MARTIN,HUALLAGA,55.0,0.93
2024-04,SAN MARTIN,LAMAS,87.0,1.04
2024-04,SAN MARTIN,MARISCAL CACERES,204.0,0.53
2024-04,SAN MARTIN,MOYOBAMBA,81.7,1.5
2024-04,SAN MARTIN,PICOTA,159.0,1.22
2024-04,SAN MARTIN,RIOJA,38.0,0.7
2024-04,SAN MARTIN,SAN MARTIN,175.0,0.65
2024-04,SAN MARTIN,TOCACHE,40.0,0.6
2024-04,TUMBES,CONTRALMIRANTE VILLAR,148.58999999999997,1.75
2024-04,TUMBES,TUMBES,1129.08,1.5
2024-04,TUMBES,ZARUMILLA,5714.77,1.2
2024-04,UCAYALI,ATALAYA,145.62,3.11
2024-04,UCAYALI,CORONEL PORTILLO,529.85,2.93
2024-04,UCAYALI,PADRE ABAD,379.71,3.0
2024-04,UCAYALI,PURUS,15.7,4.0
2024-05,AMAZONAS,BAGUA,37.1,1.7
2024-05,AMAZONAS,CHACHAPOYAS,17.4,2.25
2024-05,AMAZONAS,LUYA,27.55,1.7
2024-05,AMAZONAS,UTCUBAMBA,558.45,1.0
2024-05,ANCASH,CARHUAZ,6.0,2.4
2024-05,ANCASH,CASMA,37.0,2.28
2024-05,ANCASH,HUARMEY,6.0,2.45
2024-05,ANCASH,HUAYLAS,20.0,2.35
2024-05,ANCASH,SANTA,15.0,2.4
2024-05,ANCASH,YUNGAY,8.0,1.6
2024-05,APURIMAC,ABANCAY,18.0,1.08
2024-05,APURIMAC,ANDAHUAYLAS,1.0,2.8
2024-05,APURIMAC,AYMARAES,2.2,1.0
2024-05,APURIMAC,GRAU,1.0,1.7
2024-05,AYACUCHO,HUAMANGA,7.0,2.33
2024-05,AYACUCHO,HUANTA,30.0,3.09
2024-05,AYACUCHO,LA MAR,61.0,2.04
2024-05,AYACUCHO,LUCANAS,11.0,2.0
2024-05,AYACUCHO,PARINACOCHAS,4.0,1.62
2024-05,AYACUCHO,PAUCAR DEL SARA SARA,19.0,3.2
2024-05,AYACUCHO,VILCAS HUAMAN,13.0,1.75
2024-05,CAJAMARCA,CAJABAMBA,4.61,1.69
2024-05,CAJAMARCA,CHOTA,55.5,1.08
2024-05,CAJAMARCA,CUTERVO,12.0,1.2
2024-05,CAJAMARCA,JAEN,36.2,1.38
2024-05,CAJAMARCA,SAN IGNACIO,30.1,1.27
2024-05,CAJAMARCA,SAN MARCOS,3.0,1.0
2024-05,CAJAMARCA,SAN MIGUEL,5.0,1.25
2024-05,CAJAMARCA,SANTA CRUZ,8.0,1.25
2024-05,CUSCO,LA CONVENCION,75.0,1.2
2024-05,HUANCAVELICA,ACOBAMBA,7.0,1.53
2024-05,HUANCAVELICA,ANGARAES,4.1,1.1
2024-05,HUANCAVELICA,CASTROVIRREYNA,1.0,1.2
2024-05,HUANCAVELICA,CHURCAMPA,9.399999999999999,0.9
2024-05,HUANCAVELICA,HUAYTARA,2.8,2.25
2024-05,HUANCAVELICA,TAYACAJA,42.6,1.03
2024-05,HUANUCO,HUACAYBAMBA,11.0,2.3
2024-05,HUANUCO,HUAMALIES,21.0,1.6
2024-05,HUANUCO,HUANUCO,8.0,1.25
2024-05,HUANUCO,LEONCIO PRADO,126.5,1.64
2024-05,HUANUCO,MARAÑON,14.5,1.37
2024-05,HUANUCO,PUERTO INCA,4.0,2.2
2024-05,ICA,ICA,36.25,1.77
2024-05,ICA,PISCO,12.25,1.3
2024-05,JUNIN,CHANCHAMAYO,204.75,0.8
2024-05,JUNIN,HUANCAYO,16.8,2.4
2024-05,JUNIN,SATIPO,755.8,0.77
2024-05,LA LIBERTAD,ASCOPE,3.17,1.0
2024-05,LA LIBERTAD,BOLIVAR,5.12,1.0
2024-05,LA LIBERTAD,CHEPEN,4.0200000000000005,1.0
2024-05,LA LIBERTAD,GRAN CHIMU,2.08,1.0
2024-05,LA LIBERTAD,OTUZCO,0.6,1.0
2024-05,LA LIBERTAD,PATAZ,10.34,1.0
2024-05,LA LIBERTAD,SANCHEZ CARRION,5.75,1.0
2024-05,LA LIBERTAD,VIRU,86.5,1.0
2024-05,LAMBAYEQUE,FERREÑAFE,22.0,1.8
2024-05,LAMBAYEQUE,LAMBAYEQUE,5190.0,1.21
2024-05,LORETO,ALTO AMAZONAS,316.0,0.95
2024-05,LORETO,DATEM DEL MARAÑON,28.0,0.94
2024-05,LORETO,LORETO,60.0,0.95
2024-05,LORETO,MARISCAL RAMON CASTILLA,37.0,0.95
2024-05,LORETO,MAYNAS,525.0,0.98
2024-05,LORETO,PUTUMAYO,14.0,0.93
2024-05,LORETO,REQUENA,47.0,0.85
2024-05,LORETO,UCAYALI,91.0,0.98
2024-05,MADRE DE DIOS,MANU,18.4,2.9
2024-05,MADRE DE DIOS,TAHUAMANU,15.1,2.57
2024-05,MADRE DE DIOS,TAMBOPATA,30.8,2.7
2024-05,MOQUEGUA,GENERAL SANCHEZ CERRO,24.0,3.0
2024-05,MOQUEGUA,MARISCAL NIETO,7.0,2.8
2024-05,PASCO,OXAPAMPA,21.0,1.8
2024-05,PIURA,AYABACA,134.0,0.62
2024-05,PIURA,HUANCABAMBA,70.0,0.94
2024-05,PIURA,MORROPON,1537.0,1.0
2024-05,PIURA,PAITA,1322.0,0.87
2024-05,PIURA,PIURA,12837.0,0.88
2024-05,PIURA,SECHURA,8.0,0.9
2024-05,PIURA,SULLANA,11461.0,0.78
2024-05,PUNO,CARABAYA,2.0,0.7
2024-05,PUNO,SANDIA,14.3,1.43
2024-05,SAN MARTIN,BELLAVISTA,125.0,1.0
2024-05,SAN MARTIN,EL DORADO,19.0,1.0
2024-05,SAN MARTIN,HUALLAGA,23.0,1.33
2024-05,SAN MARTIN,LAMAS,98.0,1.02
2024-05,SAN MARTIN,MARISCAL CACERES,193.0,0.53
2024-05,SAN MARTIN,MOYOBAMBA,88.2,1.45
2024-05,SAN MARTIN,PICOTA,135.0,1.23
2024-05,SAN MARTIN,RIOJA,29.0,0.88
2024-05,SAN MARTIN,SAN MARTIN,106.0,0.75
2024-05,SAN MARTIN,TOCACHE,35.0,0.6
2024-05,TUMBES,CONTRALMIRANTE VILLAR,151.34999999999997,1.75
2024-05,TUMBES,TUMBES,929.9399999999999,1.5
2024-05,TUMBES,ZARUMILLA,3913.84,1.6
2024-05,UCAYALI,ATALAYA,116.26,3.82
2024-05,UCAYALI,CORONEL PORTILLO,432.42,3.56
2024-05,UCAYALI,PADRE ABAD,317.18,3.79
2024-05,UCAYALI,PURUS,11.67,4.5
2024-06,AMAZONAS,BAGUA,37.5,1.57
2024-06,AMAZONAS,CHACHAPOYAS,16.8,2.9
2024-06,AMAZONAS,LUYA,27.4,1.89
2024-06,AMAZONAS,UTCUBAMBA,549.9,1.0
2024-06,ANCASH,CARHUAZ,6.0,2.5
2024-06,ANCASH,CASMA,33.0,2.33
2024-06,ANCASH,HUARMEY,5.0,2.4
2024-06,ANCASH,HUAYLAS,19.0,2.55
2024-06,ANCASH,SANTA,18.0,2.5
2024-06,ANCASH,YUNGAY,7.0,1.5
2024-06,APURIMAC,ABANCAY,8.0,0.9
2024-06,APURIMAC,AYMARAES,2.2,1.0
2024-06,AREQUIPA,CARAVELI,13.5,3.0
2024-06,AYACUCHO,HUAMANGA,8.0,2.3
2024-06,AYACUCHO,HUANTA,3.0,3.5
2024-06,AYACUCHO,LA MAR,15.0,1.88
2024-06,AYACUCHO,LUCANAS,4.0,2.5
2024-06,AYACUCHO,PARINACOCHAS,5.0,1.6
2024-06,AYACUCHO,PAUCAR DEL SARA SARA,15.0,3.23
2024-06,AYACUCHO,VILCAS HUAMAN,13.0,1.62
2024-06,CAJAMARCA,CAJABAMBA,4.52,1.72
2024-06,CAJAMARCA,CHOTA,58.1,1.1
2024-06,CAJAMARCA,JAEN,27.97,1.38
2024-06,CAJAMARCA,SAN IGNACIO,27.8,1.27
2024-06,CAJAMARCA,SAN MARCOS,1.5,1.0
2024-06,CAJAMARCA,SAN MIGUEL,14.0,1.07
2024-06,CAJAMARCA,SANTA CRUZ,8.0,1.33
2024-06,CUSCO,LA CONVENCION,70.0,1.2
2024-06,HUANCAVELICA,ACOBAMBA,9.5,1.62
2024-06,HUANCAVELICA,ANGARAES,3.3,1.1
2024-06,HUANCAVELICA,CASTROVIRREYNA,4.199999999999999,1.75
2024-06,HUANCAVELICA,CHURCAMPA,14.6,1.28
2024-06,HUANCAVELICA,HUAYTARA,0.8,2.5
2024-06,HUANCAVELICA,TAYACAJA,33.15,1.03
2024-06,HUANUCO,HUAMALIES,24.0,1.7
2024-06,HUANUCO,HUANUCO,10.8,1.22
2024-06,HUANUCO,LEONCIO PRADO,152.1,1.75
2024-06,HUANUCO,MARAÑON,8.9,1.57
2024-06,HUANUCO,PUERTO INCA,6.0,2.05
2024-06,ICA,ICA,86.85000000000001,1.57
2024-06,ICA,NAZCA,98.37,2.0
2024-06,ICA,PISCO,51.85,1.75
2024-06,JUNIN,CHANCHAMAYO,216.71,0.8
2024-06,JUNIN,HUANCAYO,19.2,1.7
2024-06,JUNIN,SATIPO,750.1,0.75
2024-06,LA LIBERTAD,ASCOPE,3.2,1.0
2024-06,LA LIBERTAD,BOLIVAR,3.54,1.0
2024-06,LA LIBERTAD,CHEPEN,3.91,1.0
2024-06,LA LIBERTAD,GRAN CHIMU,3.89,1.0
