DEPARTAMENTO,PROVINCIA,ANIO,MES,fecha_evento,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,departamento,provincia
AYACUCHO,PAUCAR DEL SARA SARA,2025,1,2025-01,1.972439,0.575878,-1.033524,-0.256372,-1.180542,-0.807446,-1.214589,0.505041,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,2,2025-02,0.655238,1.866384,-0.759812,0.513939,-1.248828,-0.850555,-1.127685,0.133562,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,3,2025-03,1.051388,0.782996,-0.729089,0.619135,-1.267038,-1.042888,-1.051157,0.185396,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,4,2025-04,1.249464,0.117828,-1.025145,0.058369,-1.312562,-1.082681,-1.418232,0.185396,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,5,2025-05,0.658539,-0.487595,-1.078212,-0.144389,-1.27159,-1.089313,-1.499948,0.06445,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,6,2025-06,0.348221,1.04986,-1.418956,-0.366659,-1.569015,-1.319782,-1.603715,0.228591,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,7,2025-07,0.869819,-0.710646,-1.51671,-0.672068,-1.505281,-1.286621,-1.549237,0.202674,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,PAUCAR DEL SARA SARA,2025,8,2025-08,1.84369,-0.6509,-1.773664,-1.542485,-1.464309,-1.235221,-1.691917,0.487763,AYACUCHO,PAUCAR DEL SARA SARA
AYACUCHO,SUCRE,2021,1,2021-01,0.153447,0.802911,-0.810086,0.871098,-1.526525,-1.709422,-1.323544,0.306343,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,2,2021-02,0.754276,0.492234,-0.949735,0.522422,-1.515903,-1.507141,-1.586853,0.05581,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,3,2021-03,-0.07434,0.755115,-0.860359,0.966114,-1.597847,-1.832118,-1.514216,0.107645,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,4,2021-04,0.057711,-0.04946,-0.896668,0.681914,-1.520456,-1.576779,-1.327436,-0.091053,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,5,2021-05,0.061012,-0.686748,-1.089384,0.532603,-1.626679,-1.689526,-1.510325,-0.065136,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,6,2021-06,-0.137063,-0.706663,-1.25417,0.124542,-1.632748,-1.631494,-1.515513,-0.168805,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,7,2021-07,0.381234,-0.730561,-1.452471,-0.156266,-1.713174,-1.717712,-1.839784,0.194035,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,8,2021-08,0.727865,-0.722595,-1.402198,-0.547359,-1.487071,-1.072733,-1.623171,0.323621,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,9,2021-09,0.414246,-0.563273,-1.159208,-0.319151,-1.330772,-1.001437,-1.337812,0.677822,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,10,2021-10,1.269271,-0.276494,-1.153622,-0.607593,-1.201787,-0.601848,-1.28982,0.263148,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,11,2021-11,0.764179,0.125794,-1.231826,-0.782355,-1.267038,-0.789207,-1.344298,0.159479,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2021,12,2021-12,0.939146,0.050116,-1.09497,-0.332724,-1.288283,-0.860503,-1.346892,0.124923,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,1,2022-01,0.321811,0.946301,-0.997215,0.188168,-1.40361,-0.918535,-1.266473,0.254508,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,2,2022-02,0.047807,2.312485,-0.846394,0.879582,-1.55991,-1.810563,-1.301494,0.245869,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,3,2022-03,0.067614,0.759098,-0.810086,0.993262,-1.564462,-1.803931,-1.713967,0.099006,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,4,2022-04,0.176556,-0.196833,-0.832429,0.715848,-1.477966,-1.623204,-1.305385,-0.108331,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,5,2022-05,0.064313,-0.714629,-1.153622,0.265369,-1.617574,-1.55025,-1.584259,-0.151527,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,6,2022-06,0.090723,-0.710646,-1.485987,-0.182565,-1.755663,-1.543618,-1.965602,0.012615,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,7,2022-07,0.193062,-0.718612,-1.363096,-0.295397,-1.55384,-1.323098,-1.567396,0.159479,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,8,2022-08,0.420849,-0.686748,-1.508331,-0.823925,-1.458239,-1.021333,-1.865726,0.23723,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,9,2022-09,1.26597,-0.682765,-1.536261,-1.340576,-1.279178,-0.870451,-1.410449,0.228591,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,10,2022-10,2.10779,-0.722595,-1.77925,-2.281407,-1.116808,-0.399567,-1.828111,0.228591,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,11,2022-11,1.919619,-0.567256,-1.505538,-1.612051,-1.086459,-0.462572,-1.750285,0.401372,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2022,12,2022-12,0.731167,0.026218,-1.30165,-0.773023,-1.303457,-0.644957,-1.89945,0.323621,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,1,2023-01,0.658539,0.13376,-1.06704,-0.109606,-1.359604,-0.782575,-1.254799,0.427289,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,2,2023-02,-0.242704,0.81486,-0.877117,0.613197,-1.477966,-1.619888,-1.315762,0.375455,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,3,2023-03,-0.252607,-0.24463,-0.885496,0.467279,-1.423337,-1.361233,-1.282038,0.366816,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,4,2023-04,0.13364,-0.451748,-0.966493,0.176291,-1.364156,-1.275014,-1.38321,0.107645,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,5,2023-05,-0.414369,-0.475646,-1.201103,-0.068036,-1.505281,-1.18548,-1.675055,-0.073775,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,6,2023-06,0.470368,-0.730561,-1.374268,-0.375991,-1.502246,-1.406,-1.697105,0.047171,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,7,2023-07,0.410945,-0.730561,-1.360303,-0.6042,-1.348981,-0.988173,-1.415638,0.297704,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,8,2023-08,0.859916,-0.710646,-1.323994,-0.745027,-1.256416,-0.552107,-1.537564,0.280426,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,9,2023-09,0.549598,-0.483612,-1.195517,-0.592323,-1.253381,-0.98154,-1.204213,0.487763,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,10,2023-10,0.869819,-0.479629,-0.958114,-0.452343,-1.094046,-0.838949,-1.464927,0.772851,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,11,2023-11,0.711359,-0.256579,-1.03911,-0.616925,-1.125913,-0.603506,-1.426014,0.582792,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2023,12,2023-12,0.338317,0.388675,-0.74864,0.248402,-1.204822,-1.170558,-1.214589,0.539597,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,1,2024-01,-0.024821,0.093929,-0.701159,0.256037,-1.166885,-0.8804,-1.209401,0.591431,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,2,2024-02,0.084121,0.830793,-0.784949,0.327299,-1.251863,-0.906928,-1.397478,0.427289,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,3,2024-03,-0.516708,0.077997,-0.650886,0.651373,-1.274625,-1.396052,-1.183459,0.297704,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,4,2024-04,0.067614,-0.419884,-0.734675,0.447767,-1.260968,-1.208693,-1.411746,0.176757,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,5,2024-05,0.077518,-0.55929,-0.932977,0.071095,-1.273108,-1.195428,-1.426014,-0.047858,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,6,2024-06,-0.024821,-0.583188,-1.298857,-0.304729,-1.470379,-1.03294,-1.558317,-0.004663,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,7,2024-07,0.222773,-0.690731,-1.399405,-0.409077,-1.537148,-1.361233,-1.90853,0.435928,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,8,2024-08,0.721263,-0.726578,-1.469229,-0.925728,-1.39754,-0.674802,-1.789198,0.574153,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,9,2024-09,0.282196,-0.61107,-1.178759,-0.512577,-1.239724,-1.009727,-1.202916,0.755573,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,10,2024-10,1.16033,-0.539375,-1.173173,-0.7849,-1.15171,-0.442676,-1.284632,0.505041,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,11,2024-11,0.760878,0.484268,-1.058661,-0.351388,-1.250346,-0.490759,-1.358566,0.349538,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2024,12,2024-12,0.216171,0.201472,-0.773777,0.33239,-1.267038,-0.920193,-1.204213,0.254508,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,1,2025-01,0.183158,0.818844,-0.865945,0.486791,-1.406645,-1.153977,-1.438985,0.401372,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,2,2025-02,-0.044628,2.770536,-0.759812,1.041618,-1.531078,-1.560198,-1.241828,0.245869,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,3,2025-03,-0.566227,0.91842,-0.639714,1.262192,-1.503763,-1.929942,-1.240531,0.116284,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,4,2025-04,-0.308729,0.289099,-0.715124,1.189233,-1.549288,-1.888491,-1.274255,-0.021941,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,5,2025-05,-0.477093,-0.407934,-0.815672,1.067069,-1.582672,-1.754189,-1.431203,0.029893,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,6,2025-06,-0.556323,1.372487,-1.075419,0.929635,-1.7936,-1.792325,-1.830705,-0.065136,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,7,2025-07,0.328414,-0.690731,-1.290478,0.703971,-1.91955,-2.145488,-1.724344,0.081728,AYACUCHO,SUCRE
AYACUCHO,SUCRE,2025,8,2025-08,0.252485,-0.607087,-1.164794,0.412135,-1.658545,-1.62652,-1.458441,0.185396,AYACUCHO,SUCRE
AYACUCHO,VILCAS HUAMAN,2021,1,2021-01,0.153447,0.922403,-0.366001,1.080643,-1.069767,-1.429213,-1.04078,-0.194722,AYACUCHO,VILCAS HUAMAN
